Usuario,Email,Genero,Edad,Ciudad,Estrato,Referencia_producto,Estado_civil,Acepta_envio_mail,Valor_Compra
3049,3049@hotmail.com,masculino,40,bogota,6,C,soltero/a,SI,97312
3050,3050@hotmail.com,femenino,60,cali,4,B,soltero/a,SI,40149
3051,3051@hotmail.com,masculino,56,cali,4,B,soltero/a,SI,52195
3052,3052@hotmail.com,masculino,65,bogota,6,B,soltero/a,SI,49232
3053,3053@hotmail.com,femenino,58,bogota,5,C,casado/a,SI,23193
3054,3054@hotmail.com,masculino,68,bogota,4,C,soltero/a,SI,93639
3055,3055@hotmail.com,femenino,20,bogota,4,C,soltero/a,SI,26988
3056,3056@hotmail.com,masculino,53,cali,5,C,soltero/a,SI,89292
3057,3057@hotmail.com,masculino,41,cali,5,D,soltero/a,SI,62479
3058,3058@hotmail.com,femenino,46,bogota,6,C,soltero/a,SI,60657
3059,3059@hotmail.com,masculino,42,bogota,5,A,casado/a,SI,26183
3060,3060@hotmail.com,masculino,36,bogota,6,A,divorciado/a,SI,69046
3061,3061@hotmail.com,femenino,60,bogota,5,D,soltero/a,SI,42070
3062,3062@hotmail.com,masculino,61,cali,5,C,soltero/a,SI,87844
3063,3063@hotmail.com,masculino,62,barranquilla,6,B,soltero/a,SI,42454
3064,3064@hotmail.com,femenino,57,bucaramanga,4,B,soltero/a,SI,47607
3065,3065@hotmail.com,masculino,66,medellin,4,B,casado/a,SI,74679
3066,3066@hotmail.com,masculino,43,medellin,4,C,soltero/a,SI,70432
3067,3067@hotmail.com,femenino,26,bogota,4,C,soltero/a,SI,57549
3068,3068@hotmail.com,masculino,53,bogota,6,C,soltero/a,SI,86421
3069,3069@hotmail.com,masculino,62,cali,5,C,soltero/a,SI,61480
3070,3070@hotmail.com,femenino,52,cali,5,D,soltero/a,SI,28430
3071,3071@hotmail.com,masculino,36,bogota,6,C,casado/a,SI,73452
3072,3072@hotmail.com,masculino,48,bogota,6,A,divorciado/a,SI,58934
3073,3073@hotmail.com,femenino,56,bogota,4,A,soltero/a,SI,41956
3074,3074@hotmail.com,masculino,47,bogota,6,D,soltero/a,SI,22442
3075,3075@hotmail.com,femenino,62,cali,5,C,soltero/a,NO,86689
3076,3076@hotmail.com,masculino,23,barranquilla,5,B,soltero/a,SI,74627
3077,3077@hotmail.com,masculino,70,bucaramanga,5,B,casado/a,SI,88277
3078,3078@hotmail.com,femenino,70,medellin,6,B,soltero/a,SI,41200
3079,3079@hotmail.com,masculino,48,medellin,6,C,soltero/a,SI,83873
3080,3080@hotmail.com,masculino,36,bogota,6,C,soltero/a,SI,78144
3081,3081@hotmail.com,femenino,44,bogota,5,C,soltero/a,SI,57091
3082,3082@hotmail.com,masculino,40,cali,4,C,soltero/a,SI,60170
3083,3083@hotmail.com,masculino,39,cali,6,D,casado/a,SI,44896
3084,3084@hotmail.com,femenino,61,bogota,6,C,divorciado/a,SI,65654
3085,3085@hotmail.com,masculino,22,bogota,6,A,soltero/a,SI,77617
3086,3086@hotmail.com,masculino,52,bogota,6,A,soltero/a,SI,33925
3087,3087@hotmail.com,femenino,70,bogota,4,D,soltero/a,SI,53732
3088,3088@hotmail.com,masculino,59,cali,5,C,soltero/a,SI,32474
3089,3089@hotmail.com,masculino,67,barranquilla,4,B,casado/a,SI,60872
3090,3090@hotmail.com,femenino,54,bucaramanga,4,B,soltero/a,SI,60236
3091,3091@hotmail.com,masculino,33,medellin,6,B,soltero/a,SI,88725
3092,3092@hotmail.com,masculino,37,medellin,6,C,soltero/a,SI,23228
3093,3093@hotmail.com,femenino,57,bogota,5,A,soltero/a,SI,64850
3094,3094@hotmail.com,masculino,42,bogota,6,C,soltero/a,SI,33277
3095,3095@hotmail.com,femenino,35,cali,5,C,casado/a,SI,27830
3096,3096@hotmail.com,masculino,60,cali,5,D,divorciado/a,SI,28029
3097,3097@hotmail.com,masculino,63,bogota,5,C,soltero/a,SI,90075
3098,3098@hotmail.com,femenino,57,bogota,4,A,soltero/a,SI,67456
3099,3099@hotmail.com,masculino,44,bogota,5,A,soltero/a,SI,41998
3100,3100@hotmail.com,masculino,26,bogota,4,D,soltero/a,SI,23351
3101,3101@hotmail.com,femenino,58,cali,5,C,casado/a,SI,34913
3102,3102@hotmail.com,masculino,45,barranquilla,5,B,soltero/a,SI,89659
3103,3103@hotmail.com,masculino,53,bucaramanga,4,B,soltero/a,NO,64225
3104,3104@hotmail.com,masculino,32,medellin,4,A,soltero/a,SI,41014
3105,3105@hotmail.com,femenino,24,medellin,6,C,soltero/a,SI,25077
3106,3106@hotmail.com,femenino,25,bogota,5,C,soltero/a,SI,94180
3107,3107@hotmail.com,masculino,40,bogota,4,C,casado/a,SI,47160
3108,3108@hotmail.com,masculino,22,cali,6,C,divorciado/a,SI,97423
3109,3109@hotmail.com,femenino,65,cali,5,D,soltero/a,SI,74307
3110,3110@hotmail.com,masculino,44,bogota,5,C,soltero/a,SI,93496
3111,3111@hotmail.com,masculino,55,bogota,5,A,soltero/a,SI,51789
3112,3112@hotmail.com,masculino,36,bogota,5,A,soltero/a,SI,67700
3113,3113@hotmail.com,femenino,54,bogota,6,D,casado/a,SI,20437
3114,3114@hotmail.com,femenino,21,cali,4,C,soltero/a,SI,60035
3115,3115@hotmail.com,masculino,60,barranquilla,5,B,soltero/a,SI,49489
3116,3116@hotmail.com,masculino,23,bucaramanga,6,B,soltero/a,SI,37845
3117,3117@hotmail.com,femenino,21,medellin,4,B,soltero/a,SI,85140
3118,3118@hotmail.com,masculino,37,medellin,6,C,soltero/a,SI,25567
3119,3119@hotmail.com,masculino,40,bogota,5,C,casado/a,SI,29036
3120,3120@hotmail.com,masculino,35,bogota,6,C,divorciado/a,SI,85002
3121,3121@hotmail.com,femenino,52,cali,5,C,soltero/a,SI,91466
3122,3122@hotmail.com,femenino,56,cali,4,D,soltero/a,SI,47631
3123,3123@hotmail.com,masculino,40,bucaramanga,5,C,soltero/a,SI,60837
3124,3124@hotmail.com,masculino,26,cali,4,A,soltero/a,SI,73705
3125,3125@hotmail.com,femenino,64,medellin,5,A,casado/a,SI,86658
3126,3126@hotmail.com,masculino,43,bucaramanga,6,D,soltero/a,SI,63292
3127,3127@hotmail.com,masculino,69,cali,5,C,soltero/a,SI,64933
3128,3128@hotmail.com,masculino,22,medellin,6,B,soltero/a,SI,79539
3129,3129@hotmail.com,femenino,23,bucaramanga,4,B,soltero/a,SI,43868
3130,3130@hotmail.com,femenino,28,cali,6,B,soltero/a,SI,23237
3131,3131@hotmail.com,masculino,29,medellin,5,C,casado/a,SI,61330
3132,3132@hotmail.com,masculino,24,bucaramanga,4,C,divorciado/a,SI,43519
3133,3133@hotmail.com,femenino,23,cali,4,C,soltero/a,SI,28524
3134,3134@hotmail.com,masculino,70,medellin,4,A,soltero/a,SI,37100
3135,3135@hotmail.com,femenino,49,cali,6,D,soltero/a,SI,24223
3136,3136@hotmail.com,masculino,67,bogota,6,C,soltero/a,SI,53557
3137,3137@hotmail.com,masculino,26,bogota,5,B,casado/a,SI,80668
3138,3138@hotmail.com,femenino,39,bogota,4,B,soltero/a,SI,41297
3139,3139@hotmail.com,masculino,27,bogota,6,B,soltero/a,SI,35984
3140,3140@hotmail.com,masculino,32,cali,5,C,soltero/a,SI,93856
3141,3141@hotmail.com,femenino,65,cali,6,C,soltero/a,SI,68257
3142,3142@hotmail.com,masculino,39,medellin,4,C,soltero/a,SI,43196
3143,3143@hotmail.com,masculino,20,medellin,5,C,casado/a,SI,37137
3144,3144@hotmail.com,femenino,48,medellin,5,D,divorciado/a,SI,78571
3145,3145@hotmail.com,masculino,34,cali,6,C,soltero/a,SI,27544
3146,3146@hotmail.com,masculino,21,bogota,4,D,soltero/a,SI,25418
3147,3147@hotmail.com,femenino,58,bogota,6,D,soltero/a,SI,69127
3148,3148@hotmail.com,masculino,33,bogota,6,D,soltero/a,SI,31974
3149,3149@hotmail.com,masculino,44,bogota,4,C,casado/a,SI,82289
3150,3150@hotmail.com,femenino,26,cali,5,B,soltero/a,SI,37624
3151,3151@hotmail.com,masculino,43,cali,4,B,soltero/a,SI,72977
3152,3152@hotmail.com,masculino,42,bogota,6,B,soltero/a,SI,99191
3153,3153@hotmail.com,femenino,53,bogota,5,C,soltero/a,SI,27030
3154,3154@hotmail.com,masculino,44,bogota,4,C,soltero/a,SI,33967
3155,3155@hotmail.com,femenino,34,bogota,5,C,casado/a,SI,48053
3156,3156@hotmail.com,masculino,57,cali,5,C,divorciado/a,SI,56905
3157,3157@hotmail.com,masculino,48,cali,5,D,soltero/a,SI,26798
3158,3158@hotmail.com,femenino,56,bogota,6,C,soltero/a,SI,63159
3159,3159@hotmail.com,masculino,46,bogota,6,A,soltero/a,SI,61412
3160,3160@hotmail.com,masculino,70,bogota,6,A,soltero/a,SI,32241
3161,3161@hotmail.com,femenino,51,bogota,4,D,casado/a,SI,47679
3162,3162@hotmail.com,masculino,65,cali,4,C,soltero/a,SI,48943
3163,3163@hotmail.com,masculino,51,barranquilla,4,B,soltero/a,SI,42563
3164,3164@hotmail.com,femenino,40,bucaramanga,5,B,soltero/a,SI,94236
3165,3165@hotmail.com,masculino,37,medellin,4,B,soltero/a,SI,99887
3166,3166@hotmail.com,masculino,24,medellin,6,C,soltero/a,SI,51748
3167,3167@hotmail.com,femenino,60,bogota,6,C,casado/a,SI,86875
3168,3168@hotmail.com,masculino,26,bogota,5,C,divorciado/a,SI,47403
3169,3169@hotmail.com,masculino,64,cali,6,C,soltero/a,SI,83275
3170,3170@hotmail.com,femenino,34,cali,5,D,soltero/a,SI,37813
3171,3171@hotmail.com,masculino,20,bogota,5,C,soltero/a,SI,65398
3172,3172@hotmail.com,masculino,53,bogota,5,A,soltero/a,SI,90030
3173,3173@hotmail.com,femenino,28,bogota,4,A,casado/a,SI,56429
3174,3174@hotmail.com,masculino,54,bogota,5,D,soltero/a,NO,78356
3175,3175@hotmail.com,femenino,65,cali,6,C,soltero/a,SI,59349
3176,3176@hotmail.com,masculino,47,barranquilla,4,B,soltero/a,SI,41082
3177,3177@hotmail.com,masculino,62,bucaramanga,4,B,soltero/a,SI,40563
3178,3178@hotmail.com,femenino,64,medellin,4,B,soltero/a,SI,42903
3179,3179@hotmail.com,masculino,49,medellin,4,C,casado/a,SI,67312
3180,3180@hotmail.com,masculino,65,bogota,4,C,divorciado/a,SI,26206
3181,3181@hotmail.com,femenino,28,bogota,5,C,soltero/a,SI,84870
3182,3182@hotmail.com,masculino,70,cali,4,C,soltero/a,SI,78797
3183,3183@hotmail.com,masculino,57,cali,5,D,soltero/a,SI,56537
3184,3184@hotmail.com,femenino,48,bogota,4,C,soltero/a,SI,23423
3185,3185@hotmail.com,masculino,26,bogota,6,A,casado/a,SI,75794
3186,3186@hotmail.com,masculino,65,bogota,4,A,soltero/a,SI,67691
3187,3187@hotmail.com,femenino,22,bogota,5,D,soltero/a,SI,92503
3188,3188@hotmail.com,masculino,39,cali,4,C,soltero/a,SI,30548
3189,3189@hotmail.com,masculino,65,barranquilla,6,B,soltero/a,SI,57621
3190,3190@hotmail.com,femenino,50,bucaramanga,4,B,soltero/a,SI,78794
3191,3191@hotmail.com,masculino,60,medellin,5,B,casado/a,SI,91738
3192,3192@hotmail.com,masculino,54,medellin,5,C,divorciado/a,SI,36631
3193,3193@hotmail.com,femenino,32,bogota,5,A,soltero/a,SI,62334
3194,3194@hotmail.com,masculino,28,bogota,6,C,soltero/a,SI,80468
3195,3195@hotmail.com,femenino,37,cali,5,C,soltero/a,SI,69623
3196,3196@hotmail.com,masculino,20,cali,5,D,soltero/a,SI,66057
3197,3197@hotmail.com,masculino,32,bogota,5,C,casado/a,SI,93448
3198,3198@hotmail.com,femenino,58,bogota,6,A,soltero/a,SI,81458
3199,3199@hotmail.com,masculino,61,bogota,4,A,soltero/a,SI,54384
3200,3200@hotmail.com,masculino,26,bogota,6,D,soltero/a,SI,69848
3201,3201@hotmail.com,femenino,39,cali,6,C,soltero/a,SI,45988
3202,3202@hotmail.com,masculino,68,barranquilla,5,B,soltero/a,NO,57986
3203,3203@hotmail.com,masculino,26,bucaramanga,4,B,casado/a,SI,52947
3204,3204@hotmail.com,masculino,44,medellin,4,A,divorciado/a,SI,81335
3205,3205@hotmail.com,femenino,20,medellin,4,C,soltero/a,SI,35847
3206,3206@hotmail.com,femenino,54,bogota,6,C,soltero/a,SI,58148
3207,3207@hotmail.com,masculino,30,bogota,6,C,soltero/a,SI,72470
3208,3208@hotmail.com,masculino,55,cali,5,C,soltero/a,SI,83546
3209,3209@hotmail.com,femenino,34,cali,6,D,casado/a,SI,20583
3210,3210@hotmail.com,masculino,21,bogota,4,C,soltero/a,SI,51328
3211,3211@hotmail.com,masculino,24,bogota,4,A,soltero/a,SI,24273
3212,3212@hotmail.com,masculino,36,bogota,6,A,soltero/a,SI,56946
3213,3213@hotmail.com,femenino,70,bogota,6,D,soltero/a,SI,87861
3214,3214@hotmail.com,femenino,57,cali,6,C,soltero/a,SI,82739
3215,3215@hotmail.com,masculino,68,barranquilla,5,B,casado/a,SI,43869
3216,3216@hotmail.com,masculino,43,bucaramanga,5,B,divorciado/a,SI,47948
3217,3217@hotmail.com,femenino,29,medellin,6,B,soltero/a,SI,25051
3218,3218@hotmail.com,masculino,41,medellin,4,C,soltero/a,SI,75903
3219,3219@hotmail.com,masculino,38,bogota,4,C,soltero/a,SI,83313
3220,3220@hotmail.com,masculino,66,bogota,6,C,soltero/a,SI,58994
3221,3221@hotmail.com,femenino,21,cali,6,C,casado/a,SI,93498
3222,3222@hotmail.com,femenino,62,cali,4,D,soltero/a,SI,53312
3223,3223@hotmail.com,masculino,35,bucaramanga,4,C,soltero/a,SI,89193
3224,3224@hotmail.com,masculino,52,cali,4,A,soltero/a,SI,30008
3225,3225@hotmail.com,femenino,31,medellin,5,A,soltero/a,SI,27539
3226,3226@hotmail.com,masculino,63,bucaramanga,6,D,soltero/a,SI,22882
3227,3227@hotmail.com,masculino,51,cali,5,C,casado/a,SI,26508
3228,3228@hotmail.com,masculino,51,medellin,5,B,divorciado/a,SI,45642
3229,3229@hotmail.com,femenino,25,bucaramanga,6,B,soltero/a,SI,38057
3230,3230@hotmail.com,femenino,23,cali,5,B,soltero/a,SI,77182
3231,3231@hotmail.com,masculino,44,medellin,5,C,soltero/a,SI,97087
3232,3232@hotmail.com,masculino,59,bucaramanga,4,C,soltero/a,SI,59113
3233,3233@hotmail.com,femenino,70,cali,6,C,casado/a,SI,48071
3234,3234@hotmail.com,masculino,68,medellin,4,A,soltero/a,SI,77113
3235,3235@hotmail.com,femenino,31,cali,5,D,soltero/a,SI,20170
3236,3236@hotmail.com,masculino,47,bogota,6,C,soltero/a,SI,98613
3237,3237@hotmail.com,masculino,67,bogota,6,B,soltero/a,SI,62125
3238,3238@hotmail.com,femenino,56,bogota,6,B,soltero/a,SI,99872
3239,3239@hotmail.com,masculino,27,bogota,6,B,casado/a,SI,96435
3240,3240@hotmail.com,masculino,41,cali,4,C,divorciado/a,SI,98455
3241,3241@hotmail.com,femenino,53,cali,4,C,soltero/a,SI,30781
3242,3242@hotmail.com,masculino,60,medellin,5,C,soltero/a,SI,98691
3243,3243@hotmail.com,masculino,49,medellin,6,C,soltero/a,SI,85749
3244,3244@hotmail.com,femenino,56,medellin,4,D,soltero/a,SI,33903
3245,3245@hotmail.com,masculino,35,cali,6,C,casado/a,SI,34556
3246,3246@hotmail.com,masculino,29,bogota,5,D,soltero/a,SI,62100
3247,3247@hotmail.com,femenino,49,bogota,4,D,soltero/a,SI,78800
3248,3248@hotmail.com,masculino,65,bogota,6,D,soltero/a,SI,70813
3249,3249@hotmail.com,masculino,68,bogota,6,C,soltero/a,SI,47216
3250,3250@hotmail.com,femenino,62,cali,5,B,soltero/a,SI,38701
3251,3251@hotmail.com,masculino,36,cali,5,B,casado/a,SI,28516
3252,3252@hotmail.com,masculino,60,bogota,4,B,divorciado/a,SI,60864
3253,3253@hotmail.com,femenino,20,bogota,6,C,soltero/a,SI,75279
3254,3254@hotmail.com,masculino,51,bogota,6,C,soltero/a,SI,38429
3255,3255@hotmail.com,femenino,27,bogota,5,C,soltero/a,SI,40265
3256,3256@hotmail.com,masculino,34,cali,5,C,soltero/a,SI,43225
3257,3257@hotmail.com,masculino,33,cali,4,D,casado/a,SI,28003
3258,3258@hotmail.com,femenino,62,bogota,5,C,soltero/a,SI,54385
3259,3259@hotmail.com,masculino,44,bogota,6,A,soltero/a,SI,23470
3260,3260@hotmail.com,masculino,40,bogota,4,A,soltero/a,SI,50408
3261,3261@hotmail.com,femenino,21,bogota,5,D,soltero/a,SI,23776
3262,3262@hotmail.com,masculino,27,cali,6,C,soltero/a,SI,31273
3263,3263@hotmail.com,masculino,26,barranquilla,6,B,casado/a,SI,29807
3264,3264@hotmail.com,femenino,36,bucaramanga,5,B,divorciado/a,SI,36710
3265,3265@hotmail.com,masculino,57,medellin,5,B,soltero/a,SI,65160
3266,3266@hotmail.com,masculino,70,medellin,5,C,soltero/a,SI,59620
3267,3267@hotmail.com,femenino,63,bogota,5,C,soltero/a,SI,61584
3268,3268@hotmail.com,masculino,50,bogota,6,C,soltero/a,SI,83423
3269,3269@hotmail.com,masculino,64,cali,5,C,casado/a,SI,45995
3270,3270@hotmail.com,femenino,21,cali,6,D,soltero/a,SI,93630
3271,3271@hotmail.com,masculino,48,bogota,6,C,soltero/a,SI,32532
3272,3272@hotmail.com,masculino,31,bogota,5,A,soltero/a,SI,59029
3273,3273@hotmail.com,femenino,44,bogota,4,A,soltero/a,NO,79615
3274,3274@hotmail.com,masculino,33,bogota,4,D,soltero/a,SI,54063
3275,3275@hotmail.com,femenino,59,cali,6,C,casado/a,SI,95868
3276,3276@hotmail.com,masculino,60,barranquilla,4,B,divorciado/a,SI,67989
3277,3277@hotmail.com,masculino,39,bucaramanga,5,B,soltero/a,SI,49172
3278,3278@hotmail.com,femenino,35,medellin,4,B,soltero/a,SI,87679
3279,3279@hotmail.com,masculino,67,medellin,6,C,soltero/a,SI,53159
3280,3280@hotmail.com,masculino,33,bogota,6,C,soltero/a,SI,78746
3281,3281@hotmail.com,femenino,55,bogota,6,C,casado/a,SI,39729
3282,3282@hotmail.com,masculino,28,cali,5,C,soltero/a,SI,82658
3283,3283@hotmail.com,masculino,51,cali,6,D,soltero/a,SI,89917
3284,3284@hotmail.com,femenino,58,bogota,6,C,soltero/a,SI,97476
3285,3285@hotmail.com,masculino,50,bogota,5,A,soltero/a,SI,95581
3286,3286@hotmail.com,masculino,25,bogota,4,A,soltero/a,SI,77731
3287,3287@hotmail.com,femenino,29,bogota,5,D,casado/a,SI,46148
3288,3288@hotmail.com,masculino,24,cali,4,C,divorciado/a,SI,57497
3289,3289@hotmail.com,masculino,39,barranquilla,6,B,soltero/a,SI,45996
3290,3290@hotmail.com,femenino,63,bucaramanga,6,B,soltero/a,SI,30844
3291,3291@hotmail.com,masculino,66,medellin,4,B,soltero/a,SI,36579
3292,3292@hotmail.com,masculino,55,medellin,4,C,soltero/a,SI,82128
3293,3293@hotmail.com,femenino,38,bogota,4,A,casado/a,SI,73615
3294,3294@hotmail.com,masculino,48,bogota,6,C,soltero/a,SI,29899
3295,3295@hotmail.com,femenino,55,cali,4,C,soltero/a,SI,79499
3296,3296@hotmail.com,masculino,42,cali,6,D,soltero/a,SI,99306
3297,3297@hotmail.com,masculino,50,bogota,4,C,soltero/a,SI,67435
3298,3298@hotmail.com,femenino,51,bogota,6,A,soltero/a,SI,45267
3299,3299@hotmail.com,masculino,63,bogota,4,A,casado/a,SI,82197
3300,3300@hotmail.com,masculino,23,bogota,6,D,divorciado/a,SI,32002
3301,3301@hotmail.com,femenino,46,cali,6,C,soltero/a,NO,56825
3302,3302@hotmail.com,masculino,28,barranquilla,5,B,soltero/a,SI,48084
3303,3303@hotmail.com,masculino,33,bucaramanga,4,B,soltero/a,SI,60066
3304,3304@hotmail.com,masculino,27,medellin,5,A,soltero/a,SI,69432
3305,3305@hotmail.com,femenino,41,medellin,4,C,casado/a,SI,40412
3306,3306@hotmail.com,femenino,52,bogota,4,C,soltero/a,SI,54367
3307,3307@hotmail.com,masculino,57,bogota,4,C,soltero/a,SI,96599
3308,3308@hotmail.com,masculino,49,cali,4,C,soltero/a,SI,89522
3309,3309@hotmail.com,femenino,52,cali,5,D,soltero/a,SI,82037
3310,3310@hotmail.com,masculino,54,bogota,5,C,soltero/a,SI,40191
3311,3311@hotmail.com,masculino,67,bogota,6,A,casado/a,SI,81619
3312,3312@hotmail.com,masculino,70,bogota,4,A,divorciado/a,SI,35794
3313,3313@hotmail.com,femenino,64,bogota,5,D,soltero/a,SI,60308
3314,3314@hotmail.com,femenino,61,cali,5,C,soltero/a,SI,72805
3315,3315@hotmail.com,masculino,25,barranquilla,4,B,soltero/a,SI,31485
3316,3316@hotmail.com,masculino,57,bucaramanga,5,B,soltero/a,SI,48986
3317,3317@hotmail.com,femenino,53,medellin,4,B,casado/a,SI,52791
3318,3318@hotmail.com,masculino,66,medellin,4,C,soltero/a,SI,74184
3319,3319@hotmail.com,masculino,40,bogota,5,C,soltero/a,SI,88692
3320,3320@hotmail.com,masculino,52,bogota,4,C,soltero/a,SI,93054
3321,3321@hotmail.com,femenino,68,cali,6,C,soltero/a,SI,24773
3322,3322@hotmail.com,femenino,50,cali,6,D,soltero/a,SI,55775
3323,3323@hotmail.com,masculino,65,bucaramanga,5,C,casado/a,SI,21800
3324,3324@hotmail.com,masculino,42,cali,6,A,divorciado/a,SI,33103
3325,3325@hotmail.com,femenino,28,medellin,5,A,soltero/a,SI,51834
3326,3326@hotmail.com,masculino,68,bucaramanga,5,D,soltero/a,SI,56009
3327,3327@hotmail.com,masculino,70,cali,4,C,soltero/a,SI,49192
3328,3328@hotmail.com,masculino,44,medellin,4,B,soltero/a,SI,96572
3329,3329@hotmail.com,femenino,23,bucaramanga,6,B,casado/a,SI,71032
3330,3330@hotmail.com,femenino,68,cali,6,B,soltero/a,SI,23807
3331,3331@hotmail.com,masculino,33,medellin,5,C,soltero/a,SI,23165
3332,3332@hotmail.com,masculino,37,bucaramanga,4,C,soltero/a,SI,31596
3333,3333@hotmail.com,femenino,62,cali,5,C,soltero/a,SI,67081
3334,3334@hotmail.com,masculino,54,medellin,5,A,soltero/a,SI,63026
3335,3335@hotmail.com,femenino,45,cali,6,D,casado/a,SI,29818
3336,3336@hotmail.com,masculino,49,bogota,5,C,divorciado/a,SI,72197
3337,3337@hotmail.com,masculino,41,bogota,4,B,soltero/a,SI,69564
3338,3338@hotmail.com,femenino,56,bogota,5,B,soltero/a,SI,66595
3339,3339@hotmail.com,masculino,45,bogota,5,B,soltero/a,SI,22115
3340,3340@hotmail.com,masculino,34,cali,4,C,soltero/a,SI,73484
3341,3341@hotmail.com,femenino,28,cali,6,C,casado/a,SI,48076
3342,3342@hotmail.com,masculino,66,medellin,6,C,soltero/a,SI,92322
3343,3343@hotmail.com,masculino,37,medellin,6,C,soltero/a,SI,93665
3344,3344@hotmail.com,femenino,70,medellin,5,D,soltero/a,SI,44879
3345,3345@hotmail.com,masculino,68,cali,5,C,soltero/a,SI,36715
3346,3346@hotmail.com,masculino,47,bogota,6,D,soltero/a,SI,77892
3347,3347@hotmail.com,femenino,22,bogota,6,D,casado/a,SI,47998
3348,3348@hotmail.com,masculino,57,bogota,6,D,divorciado/a,SI,29023
3349,3349@hotmail.com,masculino,63,bogota,5,C,soltero/a,SI,86509
3350,3350@hotmail.com,femenino,66,cali,5,B,soltero/a,SI,20917
3351,3351@hotmail.com,masculino,59,cali,5,B,soltero/a,SI,37213
3352,3352@hotmail.com,masculino,34,bogota,6,B,soltero/a,SI,33421
3353,3353@hotmail.com,femenino,48,bogota,4,C,casado/a,SI,31201
3354,3354@hotmail.com,masculino,35,bogota,4,C,soltero/a,SI,31753
3355,3355@hotmail.com,femenino,35,bogota,4,C,soltero/a,SI,68729
3356,3356@hotmail.com,masculino,40,cali,6,C,soltero/a,SI,20104
3357,3357@hotmail.com,masculino,47,cali,5,D,soltero/a,SI,97638
3358,3358@hotmail.com,femenino,24,bogota,6,C,soltero/a,SI,63036
3359,3359@hotmail.com,masculino,35,bogota,6,A,casado/a,SI,72727
3360,3360@hotmail.com,masculino,20,bogota,4,A,divorciado/a,SI,64816
3361,3361@hotmail.com,femenino,38,bogota,4,D,soltero/a,SI,54903
3362,3362@hotmail.com,masculino,42,cali,6,C,soltero/a,SI,34769
3363,3363@hotmail.com,masculino,60,barranquilla,4,B,soltero/a,SI,60305
3364,3364@hotmail.com,femenino,25,bucaramanga,5,B,soltero/a,SI,51482
3365,3365@hotmail.com,masculino,35,medellin,6,B,casado/a,SI,53553
3366,3366@hotmail.com,masculino,70,medellin,6,C,soltero/a,SI,83230
3367,3367@hotmail.com,femenino,43,bogota,4,C,soltero/a,SI,38741
3368,3368@hotmail.com,masculino,53,bogota,5,C,soltero/a,SI,89306
3369,3369@hotmail.com,masculino,38,cali,6,C,soltero/a,SI,63214
3370,3370@hotmail.com,femenino,68,cali,6,D,soltero/a,SI,61926
3371,3371@hotmail.com,masculino,46,bogota,6,C,casado/a,SI,46880
